x,y,shade_hours,shade_pct,dist_to_crescent_m,dist_to_edge_m,dist_to_tree_m,trees_within_10m,trees_within_20m,canopy_overhead,under_crescent_walk,under_gridshell,zone,category,albedo,sky_view_factor,summer_heat_index_c,comfort_gain_c,comfort_band,n_summer_hours_sampled
146.5,36.5,374.17,8.5,21.223721913275945,3.5,10.333713960036947,0,7,0,0,0,Al Madar — the perimeter loop,Circulation,0.3,1.0,64.36404251267233,0.6591316511232748,Danger,1058
147.5,36.5,363.165,8.25,21.77102440617209,2.5,10.868734074375444,0,6,0,0,0,Al Kathib — the dune berm,Green_Buffer,0.18,1.0,64.38346352570255,0.6397106380930495,Danger,1058
148.5,36.5,363.165,8.25,22.349689830872638,1.5,11.466172707190365,0,5,0,0,0,Al Kathib — the dune berm,Green_Buffer,0.18,1.0,64.38346352570255,0.6397106380930495,Danger,1058
149.5,36.5,363.165,8.25,22.957346697261926,0.5,11.949760115040492,0,5,0,0,0,Al Kathib — the dune berm,Green_Buffer,0.18,1.0,64.38346352570255,0.6397106380930495,Danger,1058
0.5,37.5,561.255,12.75,22.182553936461392,0.5,13.641048448549233,0,2,0,0,0,Al Kathib — the dune berm,Green_Buffer,0.18,1.0,64.03354913954647,0.9896250242491362,Danger,1058
1.5,37.5,583.265,13.25,21.55306398872206,1.5,13.165052762276781,0,2,0,0,0,Al Kathib — the dune berm,Green_Buffer,0.18,1.0,63.99462497765759,1.0285491861380152,Danger,1058
2.5,37.5,627.2850000000001,14.250000000000002,20.95240882237354,2.5,12.749863751875766,0,3,0,0,0,Al Kathib — the dune berm,Green_Buffer,0.18,1.0,63.91674907928003,1.1064250845155712,Danger,1058
3.5,37.5,649.2950000000001,14.750000000000002,20.38313772748949,3.5,12.401590105678372,0,3,0,0,0,Al Madar — the perimeter loop,Circulation,0.3,1.0,63.877797213393855,1.1453769504017473,Danger,1058
4.5,37.5,671.3050000000001,15.250000000000002,19.84795132439956,4.5,12.125998870489958,0,3,0,0,0,Al Madar — the perimeter loop,Circulation,0.3,1.0,63.83883598024069,1.1843381835549138,Danger,1058
5.5,37.5,693.315,15.75,19.349678031782933,5.5,11.928128942335753,0,3,0,0,0,Al Madar — the perimeter loop,Circulation,0.3,1.0,63.79986531029262,1.223308853502985,Danger,1058
6.5,37.5,682.3100000000001,15.500000000000004,18.891238924210132,6.5,11.811886873944058,0,3,0,0,0,Al Sikkak — shaded alleys & setbacks,Circulation,0.3,1.0,63.819351829288024,1.2038223345075778,Danger,1058
7.5,37.5,704.32,16.0,18.471023972621172,7.5,11.779689426326826,0,3,0,0,0,Al Sikkak — shaded alleys & setbacks,Circulation,0.3,1.0,63.780376414256544,1.2427977495390579,Danger,1058
8.5,37.5,715.325,16.25,18.048610400695754,8.5,11.832222717586925,0,3,0,0,0,Al Sikkak — shaded alleys & setbacks,Circulation,0.3,1.0,63.760885132058725,1.2622890317368771,Danger,1058
9.5,37.5,748.34,17.0,17.63028426780921,9.5,11.628277626329577,0,4,0,0,0,Outdoor Fitness Terrace,Active,0.25,1.0,63.702396875414905,1.3207772883806967,Danger,1058
10.5,37.5,748.34,17.0,17.22069159872339,10.5,11.44623036658225,0,4,0,0,0,Outdoor Fitness Terrace,Active,0.25,1.0,63.702396875414905,1.3207772883806967,Danger,1058
11.5,37.5,737.335,16.75,16.819904653275806,11.5,11.349693328664976,0,4,0,0,0,Outdoor Fitness Terrace,Active,0.25,1.0,63.721895372070954,1.3012787917246484,Danger,1058
12.5,37.5,770.35,17.5,16.42432481861033,12.5,10.90077753067973,0,4,0,0,0,Outdoor Fitness Terrace,Active,0.25,1.0,63.66339260067155,1.3597815631240522,Danger,1058
13.5,37.5,836.3800000000001,19.000000000000004,16.02522127285866,13.5,10.234478613115927,0,4,0,0,0,Outdoor Fitness Terrace,Active,0.25,1.0,63.54632080710879,1.47685335668681,Danger,1058
14.5,37.5,880.4000000000001,20.0,15.634748968363873,14.5,9.626118334577159,1,4,0,0,0,Outdoor Fitness Terrace,Active,0.25,0.94,63.46822297254322,1.5549511912523855,Danger,1058
15.5,37.5,946.4300000000001,21.500000000000004,15.252978509876836,15.5,9.087340419519771,1,4,0,0,0,Outdoor Fitness Terrace,Active,0.25,0.94,63.35099950616809,1.6721746576275152,Danger,1058
16.5,37.5,1001.455,22.75,14.879982307033835,16.5,8.631185179869158,1,4,0,0,0,Outdoor Fitness Terrace,Active,0.25,0.94,63.253241357102816,1.7699328066927862,Danger,1058
17.5,37.5,1067.4850000000001,24.250000000000004,14.510152718050565,17.5,8.271333587647655,1,5,0,0,0,Outdoor Fitness Terrace,Active,0.25,0.94,63.13584294855528,1.887331215240323,Danger,1058
18.5,37.5,1144.52,26.0,14.138450584855434,18.5,8.020758132938772,1,5,0,0,0,Outdoor Fitness Terrace,Active,0.25,0.94,62.9987523257968,2.0244218379988013,Danger,1058
19.5,37.5,1199.545,27.250000000000004,13.775312839979629,19.5,7.889877232001692,2,5,0,0,0,Outdoor Fitness Terrace,Active,0.25,0.88,62.90074496999437,2.1224291938012314,Danger,1058
20.5,37.5,1254.5700000000002,28.500000000000004,13.420809113849618,20.5,7.884653730190941,2,7,0,0,0,Outdoor Fitness Terrace,Active,0.25,0.88,62.80266426941835,2.220509894377251,Danger,1058
21.5,37.5,1320.6000000000001,30.000000000000004,13.075010917788465,21.5,8.00533360666307,2,8,0,0,0,Outdoor Fitness Terrace,Active,0.25,0.88,62.68486784145815,2.338306322337452,Danger,1058
22.5,37.5,1342.6100000000001,30.500000000000004,12.737991478121938,22.5,7.482721476943252,2,9,0,0,0,Outdoor Fitness Terrace,Active,0.25,0.88,62.645577653235804,2.3775965105597976,Danger,1058
23.5,37.5,1342.6100000000001,30.500000000000004,12.393949045519534,23.5,6.7563172663544355,2,9,0,0,0,Outdoor Fitness Terrace,Active,0.25,0.88,62.645577653235804,2.3775965105597976,Danger,1058
24.5,37.5,1397.635,31.75,12.057602587196742,24.5,6.1077430615383905,2,9,0,0,0,Outdoor Fitness Terrace,Active,0.25,0.88,62.54729682495812,2.475877338837485,Danger,1058
25.5,37.5,1672.7600000000002,38.00000000000001,11.729778260018838,25.5,5.564281409840953,2,12,1,0,0,Outdoor Fitness Terrace,Active,0.25,0.88,62.05463176553902,2.968542398256581,Danger,1058
26.5,37.5,1848.8400000000001,42.00000000000001,11.410545183026619,26.5,5.15925672069465,1,13,1,0,0,Outdoor Fitness Terrace,Active,0.25,0.94,61.73811918509588,3.285054978699719,Danger,1058
27.5,37.5,1958.89,44.5,11.099974283831044,27.5,4.926929288325963,2,13,1,0,0,Outdoor Fitness Terrace,Active,0.25,0.88,61.53976927989933,3.48340488389627,Danger,1058
28.5,37.5,2090.9500000000003,47.50000000000001,10.798138062189539,28.5,4.891966323912652,2,14,1,0,0,Outdoor Fitness Terrace,Active,0.25,0.88,61.301168084719166,3.7220060790764364,Danger,1058
29.5,37.5,2212.005,50.25000000000001,10.490259574650475,29.5,5.058461902241308,2,15,1,0,0,Al Sikkak — shaded alleys & setbacks,Circulation,0.3,0.88,61.08185357490392,3.941320588891685,Danger,1058
30.5,37.5,2377.0800000000004,54.0,10.188574797126671,30.5,5.407840522663185,2,16,1,0,0,Al Sikkak — shaded alleys & setbacks,Circulation,0.3,0.88,60.781791913844735,4.241382249950867,Danger,1058
31.5,37.5,2498.135,56.75,9.895313600429711,31.5,5.501721936546987,2,19,1,0,0,Al Sikkak — shaded alleys & setbacks,Circulation,0.3,0.88,60.56095666260098,4.462217501194623,Danger,1058
32.5,37.5,2685.2200000000003,61.00000000000001,9.610542590952534,32.5,4.619706244097957,2,19,1,0,0,Al Sikkak — shaded alleys & setbacks,Circulation,0.3,0.88,60.21822570837224,4.804948455423364,Danger,1058
33.5,37.5,2762.255,62.75000000000001,9.334330108945615,33.5,3.7966336795157054,2,21,1,0,0,Al Sikkak — shaded alleys & setbacks,Circulation,0.3,0.88,60.076554027698165,4.946620136097437,Danger,1058
34.5,37.5,2872.3050000000003,65.25000000000001,9.066745924885486,34.5,3.080124804469501,2,21,1,0,0,Al Sikkak — shaded alleys & setbacks,Circulation,0.3,0.88,59.87357129344792,5.149602870347685,Danger,1058
35.5,37.5,2971.3500000000004,67.5,8.807860849928952,35.5,2.5612321889636624,3,21,1,0,1,Crescent Shade Margin (S),Green,0.18,0.8200000000000001,59.69025516224306,5.33291900155254,Danger,1058
36.5,37.5,3070.3950000000004,69.75000000000001,8.542919312711115,36.5,2.3733208465057793,3,22,1,0,1,Crescent Shade Margin (S),Green,0.18,0.8200000000000001,59.506304590773475,5.516869573022127,Danger,1058
37.5,37.5,3147.4300000000003,71.50000000000001,8.283491593311238,37.5,2.5894774289679034,2,25,1,0,1,Crescent Shade Margin (S),Green,0.18,0.88,59.36276993185503,5.660404231940575,Danger,1058
38.5,37.5,3224.465,73.25,8.032383448528783,37.5,3.127000938568701,2,24,1,0,1,Crescent Shade Margin (S),Green,0.18,0.88,59.218811358130274,5.804362805665328,Danger,1058
39.5,37.5,3290.4950000000003,74.75,7.789658226604208,37.5,3.8536834826545956,2,25,1,0,1,Crescent Shade Margin (S),Green,0.18,0.88,59.09506672323952,5.928107440556083,Danger,1058
40.5,37.5,3367.53,76.5,7.555380690845337,37.5,4.4029752297286056,2,25,1,0,1,Crescent Shade Margin (S),Green,0.18,0.88,58.95027066462111,6.072903499174494,Danger,1058
41.5,37.5,3477.5800000000004,79.0,7.329616580326934,37.5,3.407215179604045,2,27,1,0,1,Crescent Shade Margin (S),Green,0.18,0.88,58.74258250198487,6.280591661810732,Danger,1058
42.5,37.5,3532.6050000000005,80.25000000000001,7.112432056776796,37.5,2.414961632540937,2,28,1,0,1,Crescent Shade Margin (S),Green,0.18,0.88,58.638352507710024,6.3848216560855775,Danger,1058
43.5,37.5,3576.6250000000005,81.25000000000001,6.90389302465954,37.5,1.4335145946816683,3,28,1,0,1,Crescent Shade Margin (S),Green,0.18,0.8200000000000001,58.554776067207484,6.468398096588118,Danger,1058
44.5,37.5,3631.65,82.5,6.695938550117767,37.5,0.5271513062545801,3,29,1,0,1,Crescent Shade Margin (S),Green,0.18,0.8200000000000001,58.45005811245172,6.573116051343881,Danger,1058
45.5,37.5,3664.6650000000004,83.25000000000001,6.486095376919392,37.5,0.707681359233428,3,30,1,0,1,Crescent Shade Margin (S),Green,0.18,0.8200000000000001,58.38709219104294,6.636081972752663,Danger,1058
46.5,37.5,3697.6800000000003,84.00000000000001,6.284441613313465,37.5,1.6503749006595543,3,30,1,0,1,Crescent Shade Margin (S),Green,0.18,0.8200000000000001,58.32402266580742,6.699151497988183,Danger,1058
47.5,37.5,3730.695,84.75,6.091036278585998,37.5,2.6356520482126613,3,31,1,0,1,Crescent Shade Margin (S),Green,0.18,0.8200000000000001,58.260847669078466,6.762326494717136,Danger,1058
48.5,37.5,3730.695,84.75,5.905939209814876,37.5,3.628992439475199,3,30,1,0,1,Crescent Shade Margin (S),Green,0.18,0.8200000000000001,58.260847669078466,6.762326494717136,Danger,1058
49.5,37.5,3741.7000000000003,85.00000000000001,5.72921040602076,37.5,4.086146290609113,3,29,1,0,1,Crescent Shade Margin (S),Green,0.18,0.8200000000000001,58.23976557180562,6.783408591989982,Danger,1058
50.5,37.5,3730.695,84.75,5.560909225653547,37.5,3.1403765054833275,3,29,1,0,1,Crescent Shade Margin (S),Green,0.18,0.8200000000000001,58.260847669078466,6.762326494717136,Danger,1058
51.5,37.5,3763.7100000000005,85.50000000000001,5.401093428357626,37.5,2.242172536653845,3,30,1,0,1,Crescent Shade Margin (S),Green,0.18,0.8200000000000001,58.19756530458871,6.825608859206895,Danger,1058
52.5,37.5,3752.7050000000004,85.25,5.249818056967072,37.5,1.4807804604524601,5,31,1,0,1,Crescent Shade Margin (S),Green,0.18,0.7,58.218671474076196,6.804502689719406,Danger,1058
53.5,37.5,3752.7050000000004,85.25,5.107134162611325,37.5,1.1653685511420249,4,32,1,0,1,Crescent Shade Margin (S),Green,0.18,0.76,58.218671474076196,6.804502689719406,Danger,1058
54.5,37.5,3752.7050000000004,85.25,4.972856211216751,37.5,1.5885392497272217,4,31,1,0,1,Crescent Shade Margin (S),Green,0.18,0.76,58.218671474076196,6.804502689719406,Danger,1058
55.5,37.5,3741.7000000000003,85.00000000000001,4.827737771817826,37.5,2.3851268385259905,3,31,1,0,1,Crescent Shade Margin (S),Green,0.18,0.8200000000000001,58.23976557180562,6.783408591989982,Danger,1058
56.5,37.5,3752.7050000000004,85.25,4.690700134915072,37.5,3.2945717663742053,3,29,1,0,1,Crescent Shade Margin (S),Green,0.18,0.8200000000000001,58.218671474076196,6.804502689719406,Danger,1058
57.5,37.5,3741.7000000000003,85.00000000000001,4.561799919367211,37.5,4.244947138860873,3,29,1,0,1,Crescent Shade Margin (S),Green,0.18,0.8200000000000001,58.23976557180562,6.783408591989982,Danger,1058
58.5,37.5,3741.7000000000003,85.00000000000001,4.441093052079546,37.5,4.139694281843416,3,27,1,0,1,Crescent Shade Margin (S),Green,0.18,0.8200000000000001,58.23976557180562,6.783408591989982,Danger,1058
59.5,37.5,3730.695,84.75,4.328633671368247,37.5,3.3310651418158086,3,28,1,0,1,Crescent Shade Margin (S),Green,0.18,0.8200000000000001,58.260847669078466,6.762326494717136,Danger,1058
60.5,37.5,3730.695,84.75,4.224472877283397,37.5,2.656110165432464,3,28,1,0,1,Crescent Shade Margin (S),Green,0.18,0.8200000000000001,58.260847669078466,6.762326494717136,Danger,1058
61.5,37.5,3730.695,84.75,4.12865735093206,37.5,2.2391622189575666,4,28,1,0,1,Crescent Shade Margin (S),Green,0.18,0.76,58.260847669078466,6.762326494717136,Danger,1058
62.5,37.5,3763.7100000000005,85.50000000000001,4.041227878271725,37.5,2.229971675761886,5,27,1,0,1,Crescent Shade Margin (S),Green,0.18,0.7,58.19756530458871,6.825608859206895,Danger,1058
63.5,37.5,3796.7250000000004,86.25,3.9622178279893694,37.5,2.632812166979174,3,26,1,0,1,Crescent Shade Margin (S),Green,0.18,0.8200000000000001,58.13417364716682,6.8890005166287835,Danger,1058
64.5,37.5,3829.7400000000002,87.00000000000001,3.8916516466369258,37.5,3.3000948681040785,3,26,1,0,1,Crescent Shade Margin (S),Green,0.18,0.8200000000000001,58.07067074242794,6.952503421367659,Danger,1058
65.5,37.5,3851.7500000000005,87.50000000000001,3.829543445517631,37.5,4.1048206258471485,3,25,1,0,1,Crescent Shade Margin (S),Green,0.18,0.8200000000000001,58.02827269005397,6.994901473741635,Danger,1058
66.5,37.5,3884.7650000000003,88.25,3.775895761097207,37.5,4.959166948184328,3,24,1,0,1,Crescent Shade Margin (S),Green,0.18,0.8200000000000001,57.96457994971635,7.05859421407925,Danger,1058
67.5,37.5,3884.7650000000003,88.25,3.7306985722195765,37.5,4.154067035414245,4,24,1,0,1,Crescent Shade Margin (S),Green,0.18,0.76,57.96457994971635,7.05859421407925,Danger,1058
68.5,37.5,3895.7700000000004,88.50000000000001,3.675442675883119,37.5,3.4524207520907306,2,22,1,0,1,Crescent Shade Margin (S),Green,0.18,0.88,57.94332322553378,7.079850938261821,Danger,1058
69.5,37.5,3895.7700000000004,88.50000000000001,3.6257757541828917,37.5,2.9295298537851013,3,23,1,0,1,Crescent Shade Margin (S),Green,0.18,0.8200000000000001,57.94332322553378,7.079850938261821,Danger,1058
70.5,37.5,3895.7700000000004,88.50000000000001,3.5842901838469254,37.5,2.691668865029573,4,23,1,0,1,Crescent Shade Margin (S),Green,0.18,0.76,57.94332322553378,7.079850938261821,Danger,1058
71.5,37.5,3884.7650000000003,88.25,3.55103639787884,37.5,2.812119733176562,5,21,1,0,1,Crescent Shade Margin (S),Green,0.18,0.7,57.96457994971635,7.05859421407925,Danger,1058
72.5,37.5,3884.7650000000003,88.25,3.5260568837441397,37.5,3.2513002796531194,3,21,1,0,1,Crescent Shade Margin (S),Green,0.18,0.8200000000000001,57.96457994971635,7.05859421407925,Danger,1058
73.5,37.5,3884.7650000000003,88.25,3.509384825879134,37.5,3.9030615705140863,3,20,1,0,1,Crescent Shade Margin (S),Green,0.18,0.8200000000000001,57.96457994971635,7.05859421407925,Danger,1058
74.5,37.5,3884.7650000000003,88.25,3.501043001679349,37.5,4.679404421288602,4,20,1,0,1,Crescent Shade Margin (S),Green,0.18,0.76,57.96457994971635,7.05859421407925,Danger,1058
75.5,37.5,3884.7650000000003,88.25,3.501043001679349,37.5,4.679404421288602,4,20,1,0,1,Crescent Shade Margin (S),Green,0.18,0.76,57.96457994971635,7.05859421407925,Danger,1058
76.5,37.5,3884.7650000000003,88.25,3.509384825879134,37.5,3.9030615705140863,3,18,1,0,1,Crescent Shade Margin (S),Green,0.18,0.8200000000000001,57.96457994971635,7.05859421407925,Danger,1058
77.5,37.5,3884.7650000000003,88.25,3.5260568837441397,37.5,3.2513002796531194,3,19,1,0,1,Crescent Shade Margin (S),Green,0.18,0.8200000000000001,57.96457994971635,7.05859421407925,Danger,1058
78.5,37.5,3884.7650000000003,88.25,3.55103639787884,37.5,2.812119733176562,5,19,1,0,1,Crescent Shade Margin (S),Green,0.18,0.7,57.96457994971635,7.05859421407925,Danger,1058
79.5,37.5,3884.7650000000003,88.25,3.5842901838469254,37.5,2.691668865029573,4,18,1,0,1,Crescent Shade Margin (S),Green,0.18,0.76,57.96457994971635,7.05859421407925,Danger,1058
80.5,37.5,3884.7650000000003,88.25,3.6257757541828917,37.5,2.9295298537851013,3,17,1,0,1,Crescent Shade Margin (S),Green,0.18,0.8200000000000001,57.96457994971635,7.05859421407925,Danger,1058
81.5,37.5,3884.7650000000003,88.25,3.675442675883118,37.5,3.4524207520907306,2,17,1,0,1,Crescent Shade Margin (S),Green,0.18,0.88,57.96457994971635,7.05859421407925,Danger,1058
82.5,37.5,3884.7650000000003,88.25,3.730698572219579,37.5,4.154067035414245,3,16,1,0,1,Crescent Shade Margin (S),Green,0.18,0.8200000000000001,57.96457994971635,7.05859421407925,Danger,1058
83.5,37.5,3873.76,88.0,3.7758957610972095,37.5,4.959166948184328,2,16,1,0,1,Crescent Shade Margin (S),Green,0.18,0.88,57.98582371812722,7.03735044566838,Danger,1058
84.5,37.5,3862.755,87.75,3.829543445517631,37.5,4.104820625847142,2,16,1,0,1,Crescent Shade Margin (S),Green,0.18,0.88,58.00705460646472,7.016119557330882,Danger,1058
85.5,37.5,3851.7500000000005,87.50000000000001,3.891651646636928,37.5,3.300094868104073,2,17,1,0,1,Crescent Shade Margin (S),Green,0.18,0.88,58.02827269005397,6.994901473741635,Danger,1058
86.5,37.5,3829.7400000000002,87.00000000000001,3.9622178279893694,37.5,2.63281216697917,2,17,1,0,1,Crescent Shade Margin (S),Green,0.18,0.88,58.07067074242794,6.952503421367659,Danger,1058
87.5,37.5,3807.7300000000005,86.50000000000001,4.041227878271725,37.5,2.229971675761884,3,16,1,0,1,Crescent Shade Margin (S),Green,0.18,0.8200000000000001,58.113018470427136,6.910155693368466,Danger,1058
88.5,37.5,3785.7200000000003,86.00000000000001,4.12865735093206,37.5,2.239162218957568,3,16,1,0,1,Crescent Shade Margin (S),Green,0.18,0.8200000000000001,58.155316463336554,6.867857700459048,Danger,1058
89.5,37.5,3774.715,85.75,4.2244728772833975,37.5,2.656110165432468,2,16,1,0,1,Crescent Shade Margin (S),Green,0.18,0.88,58.1764469916828,6.8467271721128,Danger,1058
90.5,37.5,3752.7050000000004,85.25,4.328633671368247,37.5,3.331065141815814,2,15,1,0,1,Crescent Shade Margin (S),Green,0.18,0.88,58.218671474076196,6.804502689719406,Danger,1058
91.5,37.5,3741.7000000000003,85.00000000000001,4.441093052079546,37.5,4.139694281843421,2,14,1,0,1,Crescent Shade Margin (S),Green,0.18,0.88,58.23976557180562,6.783408591989982,Danger,1058
92.5,37.5,3719.69,84.5,4.561799919367212,37.5,4.2449471388608595,2,15,1,0,1,Crescent Shade Margin (S),Green,0.18,0.88,58.2819178368381,6.7412563269575045,Danger,1058
93.5,37.5,3730.695,84.75,4.6907001349150725,37.5,3.2945717663741916,2,15,1,0,1,Crescent Shade Margin (S),Green,0.18,0.88,58.260847669078466,6.762326494717136,Danger,1058
94.5,37.5,3730.695,84.75,4.827737771817826,37.5,2.385126838525978,2,15,1,0,1,Crescent Shade Margin (S),Green,0.18,0.88,58.260847669078466,6.762326494717136,Danger,1058
95.5,37.5,3697.6800000000003,84.00000000000001,4.972856211216752,37.5,1.5885392497272122,3,15,1,0,1,Crescent Shade Margin (S),Green,0.18,0.8200000000000001,58.32402266580742,6.699151497988183,Danger,1058
96.5,37.5,3675.67,83.5,5.10713416261133,37.5,1.165368551142024,3,16,1,0,1,Crescent Shade Margin (S),Green,0.18,0.8200000000000001,58.366080619146096,6.657093544649506,Danger,1058
97.5,37.5,3631.65,82.5,5.2498180569670785,37.5,1.480780460452469,3,15,1,0,1,Crescent Shade Margin (S),Green,0.18,0.8200000000000001,58.45005811245172,6.573116051343881,Danger,1058
98.5,37.5,3598.635,81.75,5.401093428357626,37.5,2.242172536653857,2,15,1,0,1,Crescent Shade Margin (S),Green,0.18,0.88,58.51292226940296,6.5102518943926455,Danger,1058
99.5,37.5,3532.6050000000005,80.25000000000001,5.560909225653547,37.5,3.1403765054833404,2,14,1,0,1,Crescent Shade Margin (S),Green,0.18,0.88,58.638352507710024,6.3848216560855775,Danger,1058
100.5,37.5,3455.57,78.5,5.72921040602076,37.5,4.086146290609126,2,14,1,0,1,Crescent Shade Margin (S),Green,0.18,0.88,58.7842012994448,6.238972864350799,Danger,1058
101.5,37.5,3411.55,77.5,5.9059392098148775,37.5,3.628992439475206,2,14,1,0,1,Crescent Shade Margin (S),Green,0.18,0.88,58.8673161643039,6.155857999491701,Danger,1058
102.5,37.5,3356.525,76.25,6.091036278585998,37.5,2.6356520482126684,2,15,1,0,1,Crescent Shade Margin (S),Green,0.18,0.88,58.9709846867196,6.0521894770759985,Danger,1058
103.5,37.5,3268.485,74.25,6.284441613313465,37.5,1.6503749006595614,2,14,1,0,1,Crescent Shade Margin (S),Green,0.18,0.88,59.136351812672515,5.886822351123087,Danger,1058
104.5,37.5,3191.4500000000003,72.50000000000001,6.486095376919392,37.5,0.7076813592334341,3,15,1,0,1,Crescent Shade Margin (S),Green,0.18,0.8200000000000001,59.280560981876974,5.742613181918628,Danger,1058
105.5,37.5,3125.42,71.0,6.6959385501177655,37.5,0.527151306254575,3,15,1,0,1,Crescent Shade Margin (S),Green,0.18,0.8200000000000001,59.40382229024913,5.619351873546471,Danger,1058
106.5,37.5,3037.38,69.0,6.9038930246595385,37.5,1.4335145946816614,3,14,1,0,1,Crescent Shade Margin (S),Green,0.18,0.8200000000000001,59.5676941626822,5.455480001113401,Danger,1058
107.5,37.5,2949.34,67.0,7.112432056776793,37.5,2.4149616325409298,2,14,1,0,1,Crescent Shade Margin (S),Green,0.18,0.88,59.731045655784165,5.292128508011437,Danger,1058
108.5,37.5,2828.2850000000003,64.25,7.329616580326934,37.5,3.4072151796040377,2,14,1,0,1,Crescent Shade Margin (S),Green,0.18,0.88,59.95485064318685,5.06832352060875,Danger,1058
109.5,37.5,2762.255,62.75000000000001,7.555380690845335,37.5,4.402975229728598,2,13,1,0,1,Crescent Shade Margin (S),Green,0.18,0.88,60.076554027698165,4.946620136097437,Danger,1058
110.5,37.5,2542.155,57.75,7.789658226604209,37.5,3.853683482654601,2,13,1,0,1,Crescent Shade Margin (S),Green,0.18,0.88,60.48047640944068,4.5426977543549185,Danger,1058
111.5,37.5,2465.1200000000003,56.00000000000001,8.032383448528781,37.5,3.1270009385687056,2,12,1,0,1,Crescent Shade Margin (S),Green,0.18,0.88,60.62125402481661,4.401920138978994,Danger,1058
112.5,37.5,2377.0800000000004,54.0,8.283491593311238,37.5,2.589477428967906,2,14,1,0,1,Crescent Shade Margin (S),Green,0.18,0.88,60.781791913844735,4.241382249950867,Danger,1058
113.5,37.5,2300.045,52.25,8.542919312711115,36.5,2.3733208465057793,3,14,1,0,1,Crescent Shade Margin (S),Green,0.18,0.8200000000000001,60.92196955288671,4.101204610908894,Danger,1058
114.5,37.5,2245.02,51.0,8.807860849928952,35.5,2.56123218896366,3,13,1,0,1,Crescent Shade Margin (S),Green,0.18,0.8200000000000001,61.021935938838965,4.001238224956637,Danger,1058
115.5,37.5,2134.9700000000003,48.50000000000001,9.066745924885492,34.5,3.080124804469496,2,13,1,0,0,Al Sikkak — shaded alleys & setbacks,Circulation,0.3,0.88,61.22148562394073,3.8016885398548723,Danger,1058
116.5,37.5,2024.92,46.0,9.334330108945592,33.5,3.7966336795157,2,13,1,0,0,Al Sikkak — shaded alleys & setbacks,Circulation,0.3,0.88,61.42055060548346,3.602623558312139,Danger,1058
117.5,37.5,1903.8650000000002,43.25000000000001,9.610542590952537,32.5,4.619706244097951,2,11,1,0,0,Al Sikkak — shaded alleys & setbacks,Circulation,0.3,0.88,61.63899736109673,3.3841768026988746,Danger,1058
118.5,37.5,1837.835,41.75,9.895313600429715,31.5,5.501721936546981,2,12,1,0,0,Al Sikkak — shaded alleys & setbacks,Circulation,0.3,0.88,61.75793108480202,3.265243078993585,Danger,1058
119.5,37.5,1705.775,38.75,10.188574797126675,30.5,5.407840522663181,2,11,1,0,0,Al Sikkak — shaded alleys & setbacks,Circulation,0.3,0.88,61.99536143647962,3.0278127273159825,Danger,1058
120.5,37.5,1518.69,34.5,10.490259574650478,29.5,5.058461902241306,2,12,1,0,0,Al Sikkak — shaded alleys & setbacks,Circulation,0.3,0.88,62.33079107824652,2.692383085549082,Danger,1058
121.5,37.5,1408.64,32.0,10.798138062189544,28.5,4.891966323912652,2,12,1,0,0,Multipurpose Sports Lawn,Active,0.22,0.88,62.5276310278696,2.495543135925999,Danger,1058
122.5,37.5,1342.6100000000001,30.500000000000004,11.099974283831049,27.5,4.926929288325965,2,12,1,0,0,Multipurpose Sports Lawn,Active,0.22,0.88,62.645577653235804,2.3775965105597976,Danger,1058
123.5,37.5,1188.5400000000002,27.0,11.410545183026626,26.5,5.159256720694652,1,13,1,0,0,Multipurpose Sports Lawn,Active,0.22,0.94,62.920352247545694,2.1028219162499084,Danger,1058
124.5,37.5,1210.5500000000002,27.500000000000004,11.729778260018842,25.5,5.564281409840957,2,12,1,0,0,Multipurpose Sports Lawn,Active,0.22,0.88,62.88113475895196,2.1420394048436435,Danger,1058
125.5,37.5,1122.51,25.5,12.057602587196723,24.5,6.107743061538395,2,11,0,0,0,Multipurpose Sports Lawn,Active,0.22,0.88,63.03793515366826,1.9852390101273443,Danger,1058
126.5,37.5,1023.465,23.25,12.39394904551954,23.5,6.756317266354441,2,10,0,0,0,Multipurpose Sports Lawn,Active,0.22,0.88,63.21411941708776,1.8090547467078437,Danger,1058
127.5,37.5,836.3800000000001,19.000000000000004,12.737991478121947,22.5,7.482721476943257,2,12,0,0,0,Multipurpose Sports Lawn,Active,0.22,0.88,63.54632080710879,1.47685335668681,Danger,1058
128.5,37.5,847.3850000000001,19.250000000000004,13.07501091778847,21.5,8.005333606663072,2,11,0,0,0,Multipurpose Sports Lawn,Active,0.22,0.88,63.52680013376274,1.496374030032861,Danger,1058
129.5,37.5,803.365,18.25,13.42080911384962,20.5,7.884653730190942,2,10,0,0,0,Multipurpose Sports Lawn,Active,0.22,0.88,63.604867836857565,1.418306326938037,Danger,1058
130.5,37.5,715.325,16.25,13.775312839979636,19.5,7.889877232001691,2,8,0,0,0,Multipurpose Sports Lawn,Active,0.22,0.88,63.760885132058725,1.2622890317368771,Danger,1058
131.5,37.5,693.315,15.75,14.138450584855432,18.5,8.020758132938768,1,8,0,0,0,Multipurpose Sports Lawn,Active,0.22,0.94,63.79986531029262,1.223308853502985,Danger,1058
